0,-2.85212831385,0.01,-407.081940211,-407.081940211
1,-2.84568242865,0.0222124582063,-269.947754745,-269.947754745
2,-2.83683449669,0.0303108908487,-159.758376735,-159.758376735
3,-2.83217055241,0.0351036421507,-114.018187702,-114.018187702
4,-2.83051262227,0.0385241877818,-82.8653198907,-82.8653198907
5,-2.82792545961,0.0410101473785,-71.6234395313,-71.6234395313
6,-2.82632833985,0.0431588505645,-53.8816445611,-53.8816445611
7,-2.82494614175,0.0447752999013,-16.5983053396,-16.5983053396
8,-2.8251556368,0.0452732490615,-17.867644888,-17.867644888
9,-2.82995354966,0.0458092784081,-38.1901839664,-38.1901839664
10,-2.82450704686,0.0469549839271,-21.8534073517,-21.8534073517
11,-2.82416955822,0.0476105861477,-20.5731204699,-20.5731204699
12,-2.82217442746,0.0482277797618,6.72673280283,6.72673280283
13,-2.82221744025,0.0480259777777,4.22448459199,4.22448459199
14,-2.8221925122,0.0478992432399,-2.78687853437,-2.78687853437
15,-2.82325622365,0.0479828495959,-11.5272113767,-11.5272113767
16,-2.8226575474,0.0483286659372,-1.59356466619,-1.59356466619
17,-2.82191940391,0.0483764728772,6.07782637888,6.07782637888
18,-2.82268820935,0.0481941380859,0.0752091606219,0.0752091606219
19,-2.82264703345,0.048191881811,-4.50756235364,-4.50756235364
20,-2.82179072703,0.0483271086817,-2.34607253992,-2.34607253992
21,-2.821190834,0.0483974908579,1.4817257994,1.4817257994
22,-2.8226510247,0.0483530390839,5.24602364486,5.24602364486
23,-2.82469551762,0.0481956583745,-5.74818257195,-5.74818257195
24,-2.82538288438,0.0483681038517,0.556728789578,0.556728789578
25,-2.82258434646,0.048351401988,-0.711174111703,-0.711174111703
26,-2.8204266726,0.0483727372113,11.2773137303,11.2773137303
27,-2.82475538042,0.0480344177994,-16.8523134235,-16.8523134235
28,-2.82632415886,0.0485399872021,-10.9886343207,-10.9886343207
29,-2.82186902832,0.0488696462318,11.2672100134,11.2672100134
30,-2.82226583711,0.0485316299314,-1.32666759684,-1.32666759684
31,-2.82365806901,0.0485714299593,8.45296737239,8.45296737239
32,-2.8228863992,0.0483178409381,-5.93534127883,-5.93534127883
33,-2.82411439042,0.0484959011765,-15.8162522806,-15.8162522806
34,-2.82120815965,0.0489703887449,-0.287325181182,-0.287325181182
35,-2.8205385898,0.0489790085003,9.24971037765,9.24971037765
36,-2.82702021008,0.048701517189,-16.4955356861,-16.4955356861
37,-2.821361734,0.0491963832596,10.2995653075,10.2995653075
38,-2.82365648599,0.0488873963003,14.966449994,14.966449994
39,-2.82468644037,0.0484384028005,5.21545804149,5.21545804149
40,-2.82152000654,0.0482819390593,9.3450507653,9.3450507653
41,-2.82322862096,0.0480015875363,-14.9907446406,-14.9907446406
42,-2.82277563039,0.0484513098755,13.4347263774,13.4347263774
43,-2.82105780512,0.0480482680842,3.99809777344,3.99809777344
44,-2.82322274609,0.047928325151,-19.9242728548,-19.9242728548
45,-2.82072072624,0.0485260533367,2.60418777177,2.60418777177
46,-2.82151475674,0.0484479277035,4.97907453764,4.97907453764
47,-2.82247508404,0.0482985554674,2.10483094777,2.10483094777
48,-2.82310451916,0.0482354105389,6.11355038574,6.11355038574
49,-2.82286652896,0.0480520040274,-5.8452950529,-5.8452950529
