1.23403658713,0.751345939836
1.5771167739,2.63459434907
1.47040619072,5.18976513907
1.51540481983,7.04425223433
1.68067689527,9.17926031973
3.90689153451,0.202258435563
2.1773017554,2.10608088994
2.12175749891,2.42654594983
2.05908207482,2.97494150409
2.20857921078,3.4021132688
2.06003009972,3.72035134989
2.67094294165,2.38713376233
2.76650780113,2.65742244846
2.53234283132,2.92286037428
2.48745516479,3.48042909684
2.44044108227,3.72279715866
2.80031636518,2.11461612223
2.83363554837,2.60002479095
3.10295527002,2.80584592159
2.80052364465,3.36258410024
3.0529050923,3.74382330934
3.25059970932,2.15219351031
3.49500482255,2.66290775484
3.48899272113,3.0771808868
3.53133656536,3.5797119417
3.24339380479,3.93784175096
3.77590348188,2.19860822318
3.62360045615,2.72579593375
3.73014700984,2.93831478843
3.96829977288,3.2448130761
3.93997942681,3.82518515054
2.39667133374,4.274043712
2.12850716685,4.67945952072
2.04991936144,4.90043669093
2.34030440769,5.47042129408
2.34573982054,5.99589754768
2.6301131661,4.23429614831
2.63934793426,4.59150170687
2.52958504609,4.90791319104
2.78288449519,5.28984196473
2.45362915228,5.6541519428
2.91525321143,4.00706531458
3.07870006626,4.53630466692
3.12097678639,5.04874585811
2.88361221827,5.41979894631
3.12539937579,5.91568071835
3.4951205713,4.09940513557
3.39980087881,4.51023307282
3.48616959601,4.94312356171
3.24517066435,5.4035473722
3.34202999218,5.62823563063
3.87848053822,4.10015626741
3.99053922809,4.70028943981
3.69795584897,4.90182105588
3.66977823435,5.27664900125
3.80590404799,5.81979505374
2.35432317266,6.09164947165
2.25942129071,6.7885585438
2.36939407645,6.98561797412
2.22898671396,7.24875940429
2.28026002203,7.63186376573
2.58843272072,6.30037788599
2.58969690504,6.70534981456
2.52939306395,6.98084038289
2.57170962073,7.21979050377
2.44547333941,7.70188454629
2.80865278936,6.19237850678
2.81641438727,6.54223684715
2.97494181178,7.0416688505
2.96972475246,7.43809296131
2.80071224931,7.90942046641
3.27685612997,6.30871792273
3.21452236378,6.76547876465
3.58037888985,6.8182110261
3.48701230092,7.29562354831
3.31180865229,7.9107543595
3.9597965284,6.14368151203
3.71326970708,6.65411706507
3.97675788012,7.0945041331
3.78511824001,7.46192391801
