0,2.45580010897,0.01,-1608.33977103,-1608.33977103
1,2.14405627537,0.0260833977103,-1824.09164056,-1824.09164056
2,1.84035293704,0.044324314116,-2025.49682552,-2025.49682552
3,1.55903882673,0.0645792823712,-2191.51691159,-2191.51691159
4,1.31974897564,0.0864944514871,-2333.77445027,-2333.77445027
5,1.12336728995,0.10983219599,-2425.03065161,-2425.03065161
6,0.971589701898,0.134082502506,-2464.35696409,-2464.35696409
7,0.855841871786,0.158726072147,-2466.82784211,-2466.82784211
8,0.768890223688,0.183394350568,-2440.61452028,-2440.61452028
9,0.703316075651,0.207800495771,-2373.46693689,-2373.46693689
10,0.654555040952,0.23153516514,-2287.98739545,-2287.98739545
11,0.618311064608,0.254415039094,-2178.96632572,-2178.96632572
12,0.590001278407,0.276204702351,-2063.21999341,-2063.21999341
13,0.570468314865,0.296836902286,-1938.16436871,-1938.16436871
14,0.552693784861,0.316218545973,-1804.73463182,-1804.73463182
15,0.541261063607,0.334265892291,-1672.8932283,-1672.8932283
16,0.532298581333,0.350994824574,-1538.19301395,-1538.19301395
17,0.524421920308,0.366376754713,-1409.97350124,-1409.97350124
18,0.518477833809,0.380476489726,-1286.38651598,-1286.38651598
19,0.514003367435,0.393340354886,-1165.13802729,-1165.13802729
20,0.51139449041,0.404991735158,-1054.61289815,-1054.61289815
21,0.508842526964,0.41553786414,-948.803030859,-948.803030859
22,0.506771208244,0.425025894449,-853.46518566,-853.46518566
23,0.504936601643,0.433560546305,-762.877876352,-762.877876352
24,0.503774113187,0.441189325069,-683.31070936,-683.31070936
25,0.50289471441,0.448022432162,-608.739701223,-608.739701223
26,0.502435539835,0.454109829175,-540.986985285,-540.986985285
27,0.501734982767,0.459519699027,-480.551419511,-480.551419511
28,0.501259750084,0.464325213223,-425.084054344,-425.084054344
29,0.500836258748,0.468576053766,-376.24572499,-376.24572499
30,0.500812093812,0.472338511016,-333.117623156,-333.117623156
31,0.500604571438,0.475669687247,-293.666967295,-293.666967295
32,0.500499685105,0.47860635692,-259.605412693,-259.605412693
33,0.500376592719,0.481202411047,-229.106264506,-229.106264506
34,0.50025689747,0.483493473692,-201.699511891,-201.699511891
35,0.500276748056,0.485510468811,-177.131373908,-177.131373908
36,0.50015978969,0.48728178255,-155.556450214,-155.556450214
37,0.500149312442,0.488837347053,-137.033915165,-137.033915165
38,0.500124115284,0.490207686204,-120.266085237,-120.266085237
39,0.500093273514,0.491410347057,-105.738940754,-105.738940754
40,0.500068551801,0.492467736464,-92.7722092253,-92.7722092253
41,0.500022680046,0.493395458556,-81.5516800313,-81.5516800313
42,0.500027826996,0.494210975357,-71.3514075841,-71.3514075841
43,0.5000266712,0.494924489432,-62.6679052642,-62.6679052642
44,0.500041781861,0.495551168485,-54.9650907774,-54.9650907774
45,0.500015773553,0.496100819393,-48.2602036918,-48.2602036918
46,0.500002751424,0.49658342143,-42.2542730851,-42.2542730851
47,0.500015779313,0.497005964161,-37.2050413341,-37.2050413341
48,0.500010613085,0.497378014574,-32.5234840383,-32.5234840383
49,0.500000691246,0.497703249414,-28.5357481625,-28.5357481625
