0,1.55118388845,3,113832.564948,113832.564948
1,0.995263485124,1.86167435052,41551.7863414,41551.7863414
2,0.810540810647,1.44615648711,23724.7172477,23724.7172477
3,0.709133677837,1.20890931463,15532.4151578,15532.4151578
4,0.645002546224,1.05358516305,11000.5323367,11000.5323367
5,0.606002083225,0.943579839685,8154.15835189,8154.15835189
6,0.57574416491,0.862038256166,6267.10704757,6267.10704757
7,0.556277186593,0.799367185691,4921.4438243,4921.4438243
8,0.540510253297,0.750152747448,3945.41691379,3945.41691379
9,0.531837936511,0.71069857831,3223.10521839,3223.10521839
10,0.523202356162,0.678467526126,2645.0857844,2645.0857844
11,0.517851588143,0.652016668282,2207.64115508,2207.64115508
12,0.513447286224,0.629940256731,1846.38438983,1846.38438983
13,0.510127584114,0.611476412833,1552.12117309,1552.12117309
14,0.507943837228,0.595955201102,1316.64997483,1316.64997483
15,0.505962411658,0.582788701353,1123.60403289,1123.60403289
16,0.504157582996,0.571552661025,960.417207243,960.417207243
17,0.503271733566,0.561948488952,821.582105166,821.582105166
18,0.502718440855,0.5537326679,707.456109137,707.456109137
19,0.501854515563,0.546658106809,609.485159201,609.485159201
20,0.501640878908,0.540563255217,526.229948549,526.229948549
21,0.501028608542,0.535300955732,455.807138293,455.807138293
22,0.500752316097,0.530742884349,394.379762287,394.379762287
23,0.500664021695,0.526799086726,342.93953105,342.93953105
24,0.500548681349,0.523369691415,297.617511529,297.617511529
25,0.50045727291,0.5203935163,258.589593465,258.589593465
26,0.500318371562,0.517807620365,225.563293691,225.563293691
27,0.500291266848,0.515551987428,196.872004212,196.872004212
28,0.500174556008,0.513583267386,171.308414279,171.308414279
29,0.500131450493,0.511870183244,149.68223805,149.68223805
30,0.500155462986,0.510373360863,130.486387707,130.486387707
31,0.500057625815,0.509068496986,113.849410128,113.849410128
32,0.500064417723,0.507930002885,99.3025968608,99.3025968608
33,0.500036974723,0.506936976916,87.0095475063,87.0095475063
34,0.500045135837,0.506066881441,76.1560418982,76.1560418982
35,0.500022606553,0.505305321022,66.3743070721,66.3743070721
36,0.500010527188,0.504641577951,57.902085966,57.902085966
37,0.500006405044,0.504062557092,50.7470757262,50.7470757262
38,0.500018977422,0.503555086334,44.3857037655,44.3857037655
39,0.500023112651,0.503111229297,38.8250000129,38.8250000129
40,0.500008745151,0.502722979297,33.9112967763,33.9112967763
41,0.500001432942,0.502383866329,29.6654451856,29.6654451856
42,0.500000371917,0.502087211877,25.9797514563,25.9797514563
43,0.500001272681,0.501827414362,22.7245703249,22.7245703249
44,0.499999630371,0.501600168659,19.9438071159,19.9438071159
45,0.500002093658,0.501400730588,17.4102931378,17.4102931378
46,0.499998550977,0.501226627657,15.2415382802,15.2415382802
47,0.499999937847,0.501074212274,13.3690268439,13.3690268439
48,0.500000741448,0.500940522005,11.7098794876,11.7098794876
49,0.500001531259,0.50082342321,10.2445689513,10.2445689513
